Year,Month,Day,Hour,Minute,Second,KUM_META.CO
2021,12,20,12,00,00,223.51109
2021,12,20,13,00,00,220.9377
2021,12,20,14,00,00,219.81424
2021,12,20,15,00,00,221.62358
2021,12,20,16,00,00,222.04106
2021,12,20,17,00,00,216.31474
2021,12,20,18,00,00,218.67051
2021,12,20,19,00,00,219.26782
2021,12,20,20,00,00,222.43696
2021,12,20,21,00,00,217.12794
2021,12,20,22,00,00,215.15255
2021,12,20,23,00,00,211.09196
2021,12,21,00,00,00,208.72006
2021,12,21,01,00,00,207.23044
2021,12,21,02,00,00,208.13542
2021,12,21,03,00,00,208.98579
2021,12,21,04,00,00,207.2717
2021,12,21,05,00,00,210.65707
2021,12,21,06,00,00,215.75022
2021,12,21,07,00,00,217.0933
2021,12,21,08,00,00,235.51187
2021,12,21,09,00,00,231.96695
2021,12,21,10,00,00,232.89185
2021,12,21,11,00,00,236.41936
2021,12,21,12,00,00,238.76604
2021,12,21,13,00,00,244.13002
2021,12,21,14,00,00,239.22411
2021,12,21,15,00,00,243.15103
2021,12,21,16,00,00,248.41231
2021,12,21,17,00,00,256.94872
2021,12,21,18,00,00,258.83303
2021,12,21,19,00,00,260.95524
2021,12,21,20,00,00,260.06621
2021,12,21,21,00,00,260.99112
2021,12,21,22,00,00,257.8622
2021,12,21,23,00,00,250.0758
2021,12,22,00,00,00,245.35265
2021,12,22,01,00,00,246.56052
2021,12,22,02,00,00,243.89613
2021,12,22,03,00,00,240.29097
2021,12,22,04,00,00,232.76328
2021,12,22,05,00,00,233.53522
2021,12,22,06,00,00,236.69094
2021,12,22,07,00,00,243.35534
2021,12,22,08,00,00,256.07472
2021,12,22,09,00,00,256.22786
2021,12,22,10,00,00,255.24437
2021,12,22,11,00,00,257.30461
2021,12,22,12,00,00,260.02092
2021,12,22,13,00,00,255.12876
2021,12,22,14,00,00,260.3636
2021,12,22,15,00,00,264.49822
2021,12,22,16,00,00,262.39629
2021,12,22,17,00,00,265.49263
2021,12,22,18,00,00,276.40978
2021,12,22,19,00,00,279.73622
2021,12,22,20,00,00,310.14643
2021,12,22,21,00,00,296.28037
2021,12,22,22,00,00,258.93718
2021,12,22,23,00,00,259.98212
2021,12,23,00,00,00,233.2933
2021,12,23,01,00,00,215.91334
2021,12,23,02,00,00,209.30171
2021,12,23,03,00,00,203.30066
2021,12,23,04,00,00,198.57317
2021,12,23,05,00,00,195.63664
2021,12,23,06,00,00,194.40615
2021,12,23,07,00,00,191.15936
2021,12,23,08,00,00,187.99274
2021,12,23,09,00,00,188.98438
2021,12,23,10,00,00,188.83809
2021,12,23,11,00,00,185.68619
2021,12,23,12,00,00,186.57427
2021,12,23,13,00,00,184.54515
2021,12,23,14,00,00,184.18089
2021,12,23,15,00,00,181.59753
2021,12,23,16,00,00,178.09594
2021,12,23,17,00,00,179.89055
2021,12,23,18,00,00,180.53986
2021,12,23,19,00,00,177.36673
2021,12,23,20,00,00,177.03368
2021,12,23,21,00,00,175.43875
2021,12,23,22,00,00,176.10929
2021,12,23,23,00,00,176.8756
2021,12,24,00,00,00,176.92821
2021,12,24,01,00,00,171.08922
2021,12,24,02,00,00,169.08436
2021,12,24,03,00,00,173.10197
2021,12,24,04,00,00,183.13122
2021,12,24,05,00,00,186.39743
2021,12,24,06,00,00,185.34113
2021,12,24,07,00,00,190.67954
2021,12,24,08,00,00,197.19705
2021,12,24,09,00,00,202.84573
2021,12,24,10,00,00,207.08997
2021,12,24,11,00,00,213.52471
2021,12,24,12,00,00,219.04252
2021,12,24,13,00,00,225.42873
2021,12,24,14,00,00,222.62221
2021,12,24,15,00,00,238.83382
2021,12,24,16,00,00,248.02586
2021,12,24,17,00,00,253.7053
2021,12,24,18,00,00,255.10211
2021,12,24,19,00,00,243.93788
2021,12,24,20,00,00,226.26456
2021,12,24,21,00,00,219.3496
2021,12,24,22,00,00,234.51298
2021,12,24,23,00,00,234.38922
2021,12,25,00,00,00,226.63013
2021,12,25,01,00,00,228.24707
2021,12,25,02,00,00,223.76788
2021,12,25,03,00,00,223.26106
2021,12,25,04,00,00,222.187
2021,12,25,05,00,00,220.52491
2021,12,25,06,00,00,220.14375
2021,12,25,07,00,00,218.89419
2021,12,25,08,00,00,222.5361
2021,12,25,09,00,00,228.65234
2021,12,25,10,00,00,234.78982
2021,12,25,11,00,00,236.13116
2021,12,25,12,00,00,225.7088
2021,12,25,13,00,00,231.20495
2021,12,25,14,00,00,239.94285
2021,12,25,15,00,00,243.9245
2021,12,25,16,00,00,236.29151
2021,12,25,17,00,00,232.60011
2021,12,25,18,00,00,218.59062
2021,12,25,19,00,00,220.2327
2021,12,25,20,00,00,217.92841
2021,12,25,21,00,00,214.63785
2021,12,25,22,00,00,213.02863
2021,12,25,23,00,00,214.16024
2021,12,26,00,00,00,205.44304
2021,12,26,01,00,00,214.75426
2021,12,26,02,00,00,217.12303
2021,12,26,03,00,00,215.18447
2021,12,26,04,00,00,219.47768
2021,12,26,05,00,00,225.61819
2021,12,26,06,00,00,231.30283
2021,12,26,07,00,00,229.54541
2021,12,26,08,00,00,232.21145
2021,12,26,09,00,00,240.37866
2021,12,26,10,00,00,247.86207
2021,12,26,11,00,00,253.60824
2021,12,26,12,00,00,255.83055
2021,12,26,13,00,00,251.58926
2021,12,26,14,00,00,252.20347
2021,12,26,15,00,00,258.56671
2021,12,26,16,00,00,259.57569
2021,12,26,17,00,00,264.1575
2021,12,26,18,00,00,265.32508
2021,12,26,19,00,00,271.19562
2021,12,26,20,00,00,286.52193
2021,12,26,21,00,00,295.2152
2021,12,26,22,00,00,282.39304
2021,12,26,23,00,00,285.83649
2021,12,27,00,00,00,276.55943
2021,12,27,01,00,00,272.44337
2021,12,27,02,00,00,265.17394
2021,12,27,03,00,00,259.86102
2021,12,27,04,00,00,260.40503
2021,12,27,05,00,00,258.52151
2021,12,27,06,00,00,260.96395
2021,12,27,07,00,00,273.23266
2021,12,27,08,00,00,293.0353
2021,12,27,09,00,00,318.29014
2021,12,27,10,00,00,396.46452
2021,12,27,11,00,00,538.53389
2021,12,27,12,00,00,515.95394
2021,12,27,13,00,00,451.91134
2021,12,27,14,00,00,361.06665
2021,12,27,15,00,00,330.62516
2021,12,27,16,00,00,369.28344
2021,12,27,17,00,00,415.49775
2021,12,27,18,00,00,432.58426
2021,12,27,19,00,00,456.647
2021,12,27,20,00,00,505.20304
2021,12,27,21,00,00,514.12469
2021,12,27,22,00,00,466.09636
2021,12,27,23,00,00,437.4974
2021,12,28,00,00,00,446.66388
2021,12,28,01,00,00,457.74785
2021,12,28,02,00,00,426.77423
2021,12,28,03,00,00,417.52274
2021,12,28,04,00,00,405.98758
2021,12,28,05,00,00,383.58399
2021,12,28,06,00,00,344.65263
2021,12,28,07,00,00,325.82837
2021,12,28,08,00,00,309.82859
2021,12,28,09,00,00,301.19589
2021,12,28,10,00,00,296.57717
2021,12,28,11,00,00,257.47074
2021,12,28,12,00,00,216.59068
2021,12,28,13,00,00,209.83433
2021,12,28,14,00,00,213.15254
2021,12,28,15,00,00,210.92278
2021,12,28,16,00,00,200.43239
2021,12,28,17,00,00,201.93147
2021,12,28,18,00,00,200.90984
2021,12,28,19,00,00,199.80588
2021,12,28,20,00,00,192.79343
2021,12,28,21,00,00,193.3903
2021,12,28,22,00,00,191.46648
2021,12,28,23,00,00,195.36622
2021,12,29,00,00,00,198.08383
2021,12,29,01,00,00,197.41797
2021,12,29,02,00,00,204.28345
2021,12,29,03,00,00,213.59769
2021,12,29,04,00,00,215.8668
2021,12,29,05,00,00,225.06577
2021,12,29,06,00,00,233.73088
2021,12,29,07,00,00,237.93352
2021,12,29,08,00,00,235.84677
2021,12,29,09,00,00,236.20487
2021,12,29,10,00,00,244.99522
2021,12,29,11,00,00,239.09426
2021,12,29,12,00,00,230.3177
2021,12,29,13,00,00,228.36051
2021,12,29,14,00,00,227.10359
2021,12,29,15,00,00,220.32816
2021,12,29,16,00,00,219.91147
2021,12,29,17,00,00,219.56022
2021,12,29,18,00,00,214.86695
2021,12,29,19,00,00,215.40837
2021,12,29,20,00,00,217.44954
2021,12,29,21,00,00,213.19395
2021,12,29,22,00,00,214.39359
2021,12,29,23,00,00,213.0643
2021,12,30,00,00,00,212.20994
2021,12,30,01,00,00,214.60169
2021,12,30,02,00,00,212.10976
2021,12,30,03,00,00,212.84184
2021,12,30,04,00,00,213.32258
2021,12,30,05,00,00,215.27146
2021,12,30,06,00,00,216.5569
2021,12,30,07,00,00,225.86767
2021,12,30,08,00,00,228.40718
2021,12,30,09,00,00,229.87939
2021,12,30,10,00,00,233.858
2021,12,30,11,00,00,245.82554
2021,12,30,12,00,00,253.81725
2021,12,30,13,00,00,259.004
2021,12,30,14,00,00,262.26674
2021,12,30,15,00,00,270.48855
2021,12,30,16,00,00,271.42862
2021,12,30,17,00,00,272.02246
2021,12,30,18,00,00,274.44757
2021,12,30,19,00,00,282.04451
2021,12,30,20,00,00,294.34659
2021,12,30,21,00,00,295.3144
2021,12,30,22,00,00,297.27281
2021,12,30,23,00,00,311.72855
2021,12,31,00,00,00,317.26023
2021,12,31,01,00,00,325.8053
2021,12,31,02,00,00,333.25188
2021,12,31,03,00,00,320.69752
2021,12,31,04,00,00,273.13503
2021,12,31,05,00,00,231.95684
2021,12,31,06,00,00,226.16118
2021,12,31,07,00,00,235.55819
2021,12,31,08,00,00,239.77643
2021,12,31,09,00,00,239.70381
2021,12,31,10,00,00,241.55172
2021,12,31,11,00,00,243.77879
2021,12,31,12,00,00,243.83184
2021,12,31,13,00,00,242.98094
2021,12,31,14,00,00,240.71435
2021,12,31,15,00,00,246.35003
2021,12,31,16,00,00,236.7289
2021,12,31,17,00,00,246.12851
2021,12,31,18,00,00,238.48339
2021,12,31,19,00,00,234.24513
2021,12,31,20,00,00,225.38797
2021,12,31,21,00,00,221.23985
2021,12,31,22,00,00,241.23706
2021,12,31,23,00,00,263.88107
2022,01,01,00,00,00,240.99864
2022,01,01,01,00,00,224.49575
2022,01,01,02,00,00,217.28699
2022,01,01,03,00,00,206.64884
2022,01,01,04,00,00,195.59511
2022,01,01,05,00,00,199.74272
2022,01,01,06,00,00,213.11643
2022,01,01,07,00,00,205.07307
2022,01,01,08,00,00,206.78492
2022,01,01,09,00,00,203.97016
2022,01,01,10,00,00,206.0603
2022,01,01,11,00,00,208.54087
2022,01,01,12,00,00,212.03372
2022,01,01,13,00,00,211.13213
2022,01,01,14,00,00,214.37797
2022,01,01,15,00,00,220.36205
2022,01,01,16,00,00,220.11349
2022,01,01,17,00,00,222.1265
2022,01,01,18,00,00,238.93394
2022,01,01,19,00,00,241.75121
2022,01,01,20,00,00,243.50162
2022,01,01,21,00,00,236.42373
2022,01,01,22,00,00,241.96581
2022,01,01,23,00,00,238.03782
2022,01,02,00,00,00,236.25353
2022,01,02,01,00,00,231.64607
2022,01,02,02,00,00,237.33288
2022,01,02,03,00,00,236.95302
2022,01,02,04,00,00,235.80963
2022,01,02,05,00,00,236.8511
2022,01,02,06,00,00,239.47945
2022,01,02,07,00,00,242.62259
2022,01,02,08,00,00,234.2876
2022,01,02,09,00,00,216.47604
2022,01,02,10,00,00,203.66645
2022,01,02,11,00,00,205.75356
2022,01,02,12,00,00,203.28243
2022,01,02,13,00,00,198.37901
2022,01,02,14,00,00,198.15818
2022,01,02,15,00,00,196.44799
2022,01,02,16,00,00,197.95054
2022,01,02,17,00,00,197.46668
2022,01,02,18,00,00,201.66585
2022,01,02,19,00,00,200.0601
2022,01,02,20,00,00,197.32984
2022,01,02,21,00,00,198.04588
2022,01,02,22,00,00,196.84442
2022,01,02,23,00,00,196.43597
2022,01,03,00,00,00,200.54501
2022,01,03,01,00,00,201.89372
2022,01,03,02,00,00,199.68129
2022,01,03,03,00,00,202.57917
2022,01,03,04,00,00,202.06541
2022,01,03,05,00,00,203.26289
2022,01,03,06,00,00,203.94166
2022,01,03,07,00,00,210.82404
2022,01,03,08,00,00,208.26062
2022,01,03,09,00,00,206.44815
2022,01,03,10,00,00,209.61687
2022,01,03,11,00,00,212.24261
2022,01,03,12,00,00,212.65748
2022,01,03,13,00,00,204.85986
2022,01,03,14,00,00,NaN
2022,01,03,15,00,00,NaN
2022,01,03,16,00,00,NaN
2022,01,03,17,00,00,NaN
2022,01,03,18,00,00,NaN
2022,01,03,19,00,00,NaN
2022,01,03,20,00,00,NaN
2022,01,03,21,00,00,NaN
2022,01,03,22,00,00,NaN
2022,01,03,23,00,00,NaN
2022,01,04,00,00,00,NaN
2022,01,04,01,00,00,NaN
2022,01,04,02,00,00,NaN
2022,01,04,03,00,00,NaN
2022,01,04,04,00,00,NaN
2022,01,04,05,00,00,NaN
2022,01,04,06,00,00,NaN
2022,01,04,07,00,00,NaN
2022,01,04,08,00,00,NaN
2022,01,04,09,00,00,NaN
2022,01,04,10,00,00,NaN
2022,01,04,11,00,00,NaN
2022,01,04,12,00,00,NaN
2022,01,04,13,00,00,NaN
2022,01,04,14,00,00,NaN
2022,01,04,15,00,00,NaN
2022,01,04,16,00,00,NaN
2022,01,04,17,00,00,NaN
2022,01,04,18,00,00,NaN
2022,01,04,19,00,00,NaN
2022,01,04,20,00,00,171.29021
2022,01,04,21,00,00,173.17665
2022,01,04,22,00,00,174.50543
2022,01,04,23,00,00,172.92827
2022,01,05,00,00,00,176.12991
2022,01,05,01,00,00,176.89275
2022,01,05,02,00,00,177.06453
2022,01,05,03,00,00,178.39981
2022,01,05,04,00,00,184.74312
2022,01,05,05,00,00,178.22726
2022,01,05,06,00,00,179.56557
2022,01,05,07,00,00,182.28361
2022,01,05,08,00,00,186.00091
2022,01,05,09,00,00,178.35233
2022,01,05,10,00,00,182.4748
2022,01,05,11,00,00,176.47721
2022,01,05,12,00,00,181.35542
2022,01,05,13,00,00,182.74746
2022,01,05,14,00,00,229.80547
2022,01,05,15,00,00,239.36195
2022,01,05,16,00,00,223.65942
2022,01,05,17,00,00,196.94373
2022,01,05,18,00,00,185.48657
2022,01,05,19,00,00,191.82035
2022,01,05,20,00,00,214.46869
2022,01,05,21,00,00,207.1477
2022,01,05,22,00,00,203.64177
2022,01,05,23,00,00,215.34325
2022,01,06,00,00,00,193.61609
2022,01,06,01,00,00,183.73454
2022,01,06,02,00,00,182.95775
2022,01,06,03,00,00,183.00169
2022,01,06,04,00,00,180.59946
2022,01,06,05,00,00,195.80011
2022,01,06,06,00,00,206.23061
2022,01,06,07,00,00,203.65766
2022,01,06,08,00,00,196.2799
2022,01,06,09,00,00,202.25704
2022,01,06,10,00,00,211.22635
2022,01,06,11,00,00,215.5941
2022,01,06,12,00,00,219.66414
2022,01,06,13,00,00,219.43984
2022,01,06,14,00,00,226.74645
2022,01,06,15,00,00,224.74116
2022,01,06,16,00,00,218.1993
2022,01,06,17,00,00,212.83828
2022,01,06,18,00,00,215.85142
2022,01,06,19,00,00,218.58723
2022,01,06,20,00,00,215.74561
2022,01,06,21,00,00,216.01878
2022,01,06,22,00,00,217.67559
2022,01,06,23,00,00,215.18324
2022,01,07,00,00,00,210.13984
2022,01,07,01,00,00,203.70805
2022,01,07,02,00,00,200.91453
2022,01,07,03,00,00,200.16937
2022,01,07,04,00,00,206.30728
2022,01,07,05,00,00,209.61336
2022,01,07,06,00,00,215.62906
2022,01,07,07,00,00,217.61174
2022,01,07,08,00,00,223.81942
2022,01,07,09,00,00,229.48066
2022,01,07,10,00,00,238.5284
2022,01,07,11,00,00,235.57801
2022,01,07,12,00,00,235.81825
2022,01,07,13,00,00,227.0183
2022,01,07,14,00,00,230.9449
2022,01,07,15,00,00,236.40291
2022,01,07,16,00,00,239.99932
2022,01,07,17,00,00,242.92233
2022,01,07,18,00,00,243.31901
2022,01,07,19,00,00,243.23338
2022,01,07,20,00,00,234.12403
2022,01,07,21,00,00,227.77673
2022,01,07,22,00,00,227.25258
2022,01,07,23,00,00,223.16122
2022,01,08,00,00,00,224.49173
2022,01,08,01,00,00,237.29474
2022,01,08,02,00,00,233.98208
2022,01,08,03,00,00,233.02979
2022,01,08,04,00,00,240.12883
2022,01,08,05,00,00,240.22477
2022,01,08,06,00,00,248.30315
2022,01,08,07,00,00,265.25532
2022,01,08,08,00,00,256.61787
2022,01,08,09,00,00,253.61027
2022,01,08,10,00,00,253.06098
2022,01,08,11,00,00,251.49596
2022,01,08,12,00,00,251.36873
2022,01,08,13,00,00,246.68371
2022,01,08,14,00,00,217.44819
2022,01,08,15,00,00,219.73333
2022,01,08,16,00,00,215.20517
2022,01,08,17,00,00,225.11048
2022,01,08,18,00,00,240.07626
2022,01,08,19,00,00,241.44013
2022,01,08,20,00,00,246.43837
2022,01,08,21,00,00,253.72028
2022,01,08,22,00,00,260.91856
2022,01,08,23,00,00,264.9964
2022,01,09,00,00,00,270.37554
2022,01,09,01,00,00,271.22722
2022,01,09,02,00,00,270.68399
2022,01,09,03,00,00,271.84854
2022,01,09,04,00,00,257.93828
2022,01,09,05,00,00,253.67749
2022,01,09,06,00,00,251.93523
2022,01,09,07,00,00,256.07027
2022,01,09,08,00,00,260.43628
2022,01,09,09,00,00,272.10483
2022,01,09,10,00,00,284.72107
2022,01,09,11,00,00,294.46344
2022,01,09,12,00,00,295.78615
2022,01,09,13,00,00,300.56599
2022,01,09,14,00,00,301.34444
2022,01,09,15,00,00,314.58121
2022,01,09,16,00,00,311.48782
2022,01,09,17,00,00,308.63753
2022,01,09,18,00,00,318.43451
2022,01,09,19,00,00,314.88395
2022,01,09,20,00,00,284.94859
2022,01,09,21,00,00,275.98787
2022,01,09,22,00,00,275.50574
2022,01,09,23,00,00,266.45488
2022,01,10,00,00,00,263.49063
2022,01,10,01,00,00,262.10283
2022,01,10,02,00,00,253.38261
2022,01,10,03,00,00,242.83762
2022,01,10,04,00,00,241.01823
2022,01,10,05,00,00,241.736
2022,01,10,06,00,00,233.97432
2022,01,10,07,00,00,232.95442
2022,01,10,08,00,00,249.59893
2022,01,10,09,00,00,271.68264
2022,01,10,10,00,00,272.53128
2022,01,10,11,00,00,274.60019
2022,01,10,12,00,00,283.67394
2022,01,10,13,00,00,272.54611
2022,01,10,14,00,00,272.57749
2022,01,10,15,00,00,290.48646
2022,01,10,16,00,00,294.19727
2022,01,10,17,00,00,311.18411
2022,01,10,18,00,00,309.51985
2022,01,10,19,00,00,317.46866
2022,01,10,20,00,00,377.60771
2022,01,10,21,00,00,378.62015
2022,01,10,22,00,00,365.03402
2022,01,10,23,00,00,339.68984
2022,01,11,00,00,00,328.22704
2022,01,11,01,00,00,314.10012
2022,01,11,02,00,00,302.22046
2022,01,11,03,00,00,290.0041
2022,01,11,04,00,00,286.98308
2022,01,11,05,00,00,303.17822
2022,01,11,06,00,00,322.7369
2022,01,11,07,00,00,322.29204
2022,01,11,08,00,00,376.63222
2022,01,11,09,00,00,393.57832
2022,01,11,10,00,00,442.9577
2022,01,11,11,00,00,431.56814
2022,01,11,12,00,00,397.31332
2022,01,11,13,00,00,296.69436
2022,01,11,14,00,00,281.94647
2022,01,11,15,00,00,250.64221
2022,01,11,16,00,00,252.20672
2022,01,11,17,00,00,235.19033
2022,01,11,18,00,00,222.5753
2022,01,11,19,00,00,222.90481
2022,01,11,20,00,00,220.41722
2022,01,11,21,00,00,217.7706
2022,01,11,22,00,00,221.73188
2022,01,11,23,00,00,211.58598
2022,01,12,00,00,00,213.50626
2022,01,12,01,00,00,216.10167
2022,01,12,02,00,00,212.93548
2022,01,12,03,00,00,216.27232
2022,01,12,04,00,00,225.07913
2022,01,12,05,00,00,227.0345
2022,01,12,06,00,00,225.76631
2022,01,12,07,00,00,220.39576
2022,01,12,08,00,00,219.2957
2022,01,12,09,00,00,223.78001
2022,01,12,10,00,00,228.18675
2022,01,12,11,00,00,222.13932
2022,01,12,12,00,00,220.43303
2022,01,12,13,00,00,218.24488
2022,01,12,14,00,00,222.20832
2022,01,12,15,00,00,226.30349
2022,01,12,16,00,00,239.89214
2022,01,12,17,00,00,241.83061
2022,01,12,18,00,00,229.38329
2022,01,12,19,00,00,204.59853
2022,01,12,20,00,00,191.08997
2022,01,12,21,00,00,179.53791
2022,01,12,22,00,00,175.58783
2022,01,12,23,00,00,171.23646
2022,01,13,00,00,00,167.32234
2022,01,13,01,00,00,166.88745
2022,01,13,02,00,00,165.68469
2022,01,13,03,00,00,166.4484
2022,01,13,04,00,00,166.90314
2022,01,13,05,00,00,164.62225
2022,01,13,06,00,00,167.15136
2022,01,13,07,00,00,169.68827
2022,01,13,08,00,00,171.85771
2022,01,13,09,00,00,173.22722
2022,01,13,10,00,00,167.63393
2022,01,13,11,00,00,166.63874
2022,01,13,12,00,00,168.30638
2022,01,13,13,00,00,162.88426
2022,01,13,14,00,00,168.35787
2022,01,13,15,00,00,170.29504
2022,01,13,16,00,00,168.61085
2022,01,13,17,00,00,160.42189
2022,01,13,18,00,00,161.95521
2022,01,13,19,00,00,159.15085
2022,01,13,20,00,00,162.66319
2022,01,13,21,00,00,160.14916
2022,01,13,22,00,00,159.37887
2022,01,13,23,00,00,158.73165
2022,01,14,00,00,00,156.58206
2022,01,14,01,00,00,156.51853
2022,01,14,02,00,00,156.43464
2022,01,14,03,00,00,157.78768
2022,01,14,04,00,00,161.26709
2022,01,14,05,00,00,161.71837
2022,01,14,06,00,00,164.93735
2022,01,14,07,00,00,164.79192
2022,01,14,08,00,00,170.18406
2022,01,14,09,00,00,167.95474
2022,01,14,10,00,00,172.08935
2022,01,14,11,00,00,174.43559
2022,01,14,12,00,00,177.06437
2022,01,14,13,00,00,174.80947
2022,01,14,14,00,00,175.45618
2022,01,14,15,00,00,183.20696
2022,01,14,16,00,00,181.0318
2022,01,14,17,00,00,173.44171
2022,01,14,18,00,00,175.24022
2022,01,14,19,00,00,177.73683
2022,01,14,20,00,00,180.13984
2022,01,14,21,00,00,178.04138
2022,01,14,22,00,00,179.91096
2022,01,14,23,00,00,175.52103
2022,01,15,00,00,00,177.36677
2022,01,15,01,00,00,176.26151
2022,01,15,02,00,00,175.22949
2022,01,15,03,00,00,176.1648
2022,01,15,04,00,00,177.52651
2022,01,15,05,00,00,177.98689
2022,01,15,06,00,00,178.11013
2022,01,15,07,00,00,178.2117
2022,01,15,08,00,00,176.80875
2022,01,15,09,00,00,177.82162
2022,01,15,10,00,00,177.33863
2022,01,15,11,00,00,181.44291
2022,01,15,12,00,00,180.12445
2022,01,15,13,00,00,181.91516
2022,01,15,14,00,00,183.64867
2022,01,15,15,00,00,183.58168
2022,01,15,16,00,00,185.96172
2022,01,15,17,00,00,187.08726
2022,01,15,18,00,00,191.7644
2022,01,15,19,00,00,197.95128
2022,01,15,20,00,00,205.08239
2022,01,15,21,00,00,198.15876
2022,01,15,22,00,00,199.12527
2022,01,15,23,00,00,196.34952
2022,01,16,00,00,00,190.56209
2022,01,16,01,00,00,184.33743
2022,01,16,02,00,00,182.99471
2022,01,16,03,00,00,174.66188
2022,01,16,04,00,00,174.47269
2022,01,16,05,00,00,174.39184
2022,01,16,06,00,00,175.12911
2022,01,16,07,00,00,174.61102
2022,01,16,08,00,00,174.6645
2022,01,16,09,00,00,175.41217
2022,01,16,10,00,00,178.13411
2022,01,16,11,00,00,177.66412
2022,01,16,12,00,00,181.73936
2022,01,16,13,00,00,174.45088
2022,01,16,14,00,00,173.26025
2022,01,16,15,00,00,173.42769
2022,01,16,16,00,00,175.39694
2022,01,16,17,00,00,173.49348
2022,01,16,18,00,00,175.14638
2022,01,16,19,00,00,173.63466
2022,01,16,20,00,00,173.04464
2022,01,16,21,00,00,169.23971
2022,01,16,22,00,00,168.60506
2022,01,16,23,00,00,165.51166
2022,01,17,00,00,00,164.12994
2022,01,17,01,00,00,163.84455
2022,01,17,02,00,00,162.62923
2022,01,17,03,00,00,163.08743
2022,01,17,04,00,00,164.98301
2022,01,17,05,00,00,165.82645
2022,01,17,06,00,00,166.04849
2022,01,17,07,00,00,172.68517
2022,01,17,08,00,00,190.64268
2022,01,17,09,00,00,175.47142
2022,01,17,10,00,00,172.54573
2022,01,17,11,00,00,174.27924
2022,01,17,12,00,00,180.59785
2022,01,17,13,00,00,187.27439
2022,01,17,14,00,00,195.64397
2022,01,17,15,00,00,202.21564
2022,01,17,16,00,00,203.65058
2022,01,17,17,00,00,208.43953
2022,01,17,18,00,00,203.00483
2022,01,17,19,00,00,196.82785
2022,01,17,20,00,00,198.15402
2022,01,17,21,00,00,195.7596
2022,01,17,22,00,00,193.8011
2022,01,17,23,00,00,194.31218
2022,01,18,00,00,00,192.86719
2022,01,18,01,00,00,192.78677
2022,01,18,02,00,00,192.37961
2022,01,18,03,00,00,194.78695
2022,01,18,04,00,00,195.61999
2022,01,18,05,00,00,196.6866
2022,01,18,06,00,00,202.50558
2022,01,18,07,00,00,204.23519
2022,01,18,08,00,00,212.08476
2022,01,18,09,00,00,208.03457
2022,01,18,10,00,00,213.33355
2022,01,18,11,00,00,214.68356
2022,01,18,12,00,00,220.42237
2022,01,18,13,00,00,214.11841
2022,01,18,14,00,00,213.05995
2022,01,18,15,00,00,208.47806
2022,01,18,16,00,00,201.099
2022,01,18,17,00,00,195.95811
2022,01,18,18,00,00,187.77392
2022,01,18,19,00,00,187.01966
2022,01,18,20,00,00,189.5232
2022,01,18,21,00,00,188.88985
2022,01,18,22,00,00,186.94825
2022,01,18,23,00,00,187.16336
2022,01,19,00,00,00,182.09051
2022,01,19,01,00,00,181.20148
2022,01,19,02,00,00,182.25379
2022,01,19,03,00,00,181.47743
2022,01,19,04,00,00,176.97484
2022,01,19,05,00,00,179.10138
2022,01,19,06,00,00,177.88216
2022,01,19,07,00,00,181.323
2022,01,19,08,00,00,177.02798
2022,01,19,09,00,00,201.35202
2022,01,19,10,00,00,180.49933
2022,01,19,11,00,00,171.83804
2022,01,19,12,00,00,168.30135
2022,01,19,13,00,00,167.11376
2022,01,19,14,00,00,168.56603
2022,01,19,15,00,00,169.29551
2022,01,19,16,00,00,170.04318
2022,01,19,17,00,00,173.95419
2022,01,19,18,00,00,172.621
2022,01,19,19,00,00,175.54574
2022,01,19,20,00,00,178.66939
2022,01,19,21,00,00,175.03606
2022,01,19,22,00,00,174.90147
2022,01,19,23,00,00,178.23918
2022,01,20,00,00,00,179.52939
2022,01,20,01,00,00,178.56366
2022,01,20,02,00,00,173.49037
2022,01,20,03,00,00,168.70655
2022,01,20,04,00,00,176.76976
2022,01,20,05,00,00,172.5822
2022,01,20,06,00,00,168.78421
2022,01,20,07,00,00,176.58395
2022,01,20,08,00,00,191.1216
2022,01,20,09,00,00,207.04634
2022,01,20,10,00,00,215.86788
2022,01,20,11,00,00,218.77269
2022,01,20,12,00,00,224.518
2022,01,20,13,00,00,237.12514
2022,01,20,14,00,00,233.69115
2022,01,20,15,00,00,265.20332
2022,01,20,16,00,00,286.46413
2022,01,20,17,00,00,281.90088
2022,01,20,18,00,00,181.65848
2022,01,20,19,00,00,180.13376
2022,01,20,20,00,00,178.5852
2022,01,20,21,00,00,183.75504
2022,01,20,22,00,00,189.12769
2022,01,20,23,00,00,197.6589
2022,01,21,00,00,00,199.44874
2022,01,21,01,00,00,195.46528
2022,01,21,02,00,00,189.75846
2022,01,21,03,00,00,186.98703
2022,01,21,04,00,00,186.37144
2022,01,21,05,00,00,194.57288
2022,01,21,06,00,00,198.72266
2022,01,21,07,00,00,201.60104
2022,01,21,08,00,00,203.53864
2022,01,21,09,00,00,200.91022
2022,01,21,10,00,00,209.17493
2022,01,21,11,00,00,207.00064
2022,01,21,12,00,00,199.47728
2022,01,21,13,00,00,201.78019
2022,01,21,14,00,00,197.17576
2022,01,21,15,00,00,203.24607
2022,01,21,16,00,00,200.30738
2022,01,21,17,00,00,200.00033
2022,01,21,18,00,00,203.66
2022,01,21,19,00,00,209.89368
2022,01,21,20,00,00,203.64085
2022,01,21,21,00,00,201.37513
