Year,Month,Day,Hour,Minute,Second,KUM_META.t
2022,04,06,18,00,00,1.46167
2022,04,06,19,00,00,0.66667
2022,04,06,20,00,00,0.53667
2022,04,06,21,00,00,0.61333
2022,04,06,22,00,00,0.78167
2022,04,06,23,00,00,0.89
2022,04,07,00,00,00,0.84
2022,04,07,01,00,00,0.49833
2022,04,07,02,00,00,0.31833
2022,04,07,03,00,00,0.15
2022,04,07,04,00,00,0.19833
2022,04,07,05,00,00,0.10167
2022,04,07,06,00,00,0.255
2022,04,07,07,00,00,0.04667
2022,04,07,08,00,00,-0.38667
2022,04,07,09,00,00,-0.24833
2022,04,07,10,00,00,0.13833
2022,04,07,11,00,00,0.13167
2022,04,07,12,00,00,0.06167
2022,04,07,13,00,00,0.48667
2022,04,07,14,00,00,0.73
2022,04,07,15,00,00,0.795
2022,04,07,16,00,00,0.85667
2022,04,07,17,00,00,1.02333
2022,04,07,18,00,00,0.93833
2022,04,07,19,00,00,0.54
2022,04,07,20,00,00,0.48833
2022,04,07,21,00,00,0.78
2022,04,07,22,00,00,1.70833
2022,04,07,23,00,00,2.43833
2022,04,08,00,00,00,2.84833
2022,04,08,01,00,00,3.06333
2022,04,08,02,00,00,3.31833
2022,04,08,03,00,00,3.665
2022,04,08,04,00,00,3.73333
2022,04,08,05,00,00,3.715
2022,04,08,06,00,00,3.705
2022,04,08,07,00,00,3.31
2022,04,08,08,00,00,2.625
2022,04,08,09,00,00,3.12333
2022,04,08,10,00,00,3.72
2022,04,08,11,00,00,4.175
2022,04,08,12,00,00,4.60667
2022,04,08,13,00,00,5.41667
2022,04,08,14,00,00,4.65833
2022,04,08,15,00,00,4.37667
2022,04,08,16,00,00,4.58667
2022,04,08,17,00,00,2.61167
2022,04,08,18,00,00,1.845
2022,04,08,19,00,00,1.88
2022,04,08,20,00,00,2.015
2022,04,08,21,00,00,1.74667
2022,04,08,22,00,00,1.37
2022,04,08,23,00,00,1.25
2022,04,09,00,00,00,1.185
2022,04,09,01,00,00,1.18833
2022,04,09,02,00,00,0.79833
2022,04,09,03,00,00,0.68667
2022,04,09,04,00,00,0.53167
2022,04,09,05,00,00,0.505
2022,04,09,06,00,00,0.02
2022,04,09,07,00,00,-0.06
2022,04,09,08,00,00,1.16333
2022,04,09,09,00,00,1.96667
2022,04,09,10,00,00,2.635
2022,04,09,11,00,00,3.395
2022,04,09,12,00,00,3.51167
2022,04,09,13,00,00,2.235
2022,04,09,14,00,00,2.77
2022,04,09,15,00,00,1.50667
2022,04,09,16,00,00,1.25167
2022,04,09,17,00,00,2.35667
2022,04,09,18,00,00,1.26667
2022,04,09,19,00,00,1.29833
2022,04,09,20,00,00,1.92167
2022,04,09,21,00,00,2.3
2022,04,09,22,00,00,0.23167
2022,04,09,23,00,00,1.13667
2022,04,10,00,00,00,1.48333
2022,04,10,01,00,00,1.545
2022,04,10,02,00,00,1.465
2022,04,10,03,00,00,0.59167
2022,04,10,04,00,00,0.94333
2022,04,10,05,00,00,1.07667
2022,04,10,06,00,00,0.89833
2022,04,10,07,00,00,1.24667
2022,04,10,08,00,00,2
2022,04,10,09,00,00,2.63667
2022,04,10,10,00,00,3.02667
2022,04,10,11,00,00,3.21833
2022,04,10,12,00,00,3.80333
2022,04,10,13,00,00,4.08167
2022,04,10,14,00,00,3.96833
2022,04,10,15,00,00,4.14333
2022,04,10,16,00,00,3.95667
2022,04,10,17,00,00,3.17833
2022,04,10,18,00,00,2.56167
2022,04,10,19,00,00,2.03833
2022,04,10,20,00,00,1.91167
2022,04,10,21,00,00,2.23167
2022,04,10,22,00,00,2.56333
2022,04,10,23,00,00,2.31167
2022,04,11,00,00,00,2.38167
2022,04,11,01,00,00,2.33
2022,04,11,02,00,00,2.33167
2022,04,11,03,00,00,2.285
2022,04,11,04,00,00,2.22833
2022,04,11,05,00,00,2.23333
2022,04,11,06,00,00,2.56167
2022,04,11,07,00,00,4.02167
2022,04,11,08,00,00,5.50833
2022,04,11,09,00,00,6.315
2022,04,11,10,00,00,6.72333
2022,04,11,11,00,00,7.54
2022,04,11,12,00,00,7.58
2022,04,11,13,00,00,7.685
2022,04,11,14,00,00,7.725
2022,04,11,15,00,00,8.93167
2022,04,11,16,00,00,9.05833
2022,04,11,17,00,00,8.63167
2022,04,11,18,00,00,7.60667
2022,04,11,19,00,00,6.515
2022,04,11,20,00,00,5.44333
2022,04,11,21,00,00,4.80833
2022,04,11,22,00,00,3.945
2022,04,11,23,00,00,3.075
2022,04,12,00,00,00,2.62667
2022,04,12,01,00,00,2.13667
2022,04,12,02,00,00,1.91167
2022,04,12,03,00,00,1.16833
2022,04,12,04,00,00,1.01667
2022,04,12,05,00,00,0.76667
2022,04,12,06,00,00,1.22667
2022,04,12,07,00,00,2.27167
2022,04,12,08,00,00,3.705
2022,04,12,09,00,00,5.57667
2022,04,12,10,00,00,5.91667
2022,04,12,11,00,00,5.875
2022,04,12,12,00,00,6.395
2022,04,12,13,00,00,6.82
2022,04,12,14,00,00,6.495
2022,04,12,15,00,00,7.05833
2022,04,12,16,00,00,7.33167
2022,04,12,17,00,00,7.27667
2022,04,12,18,00,00,6.79167
2022,04,12,19,00,00,6.105
2022,04,12,20,00,00,5.545
2022,04,12,21,00,00,5.17333
2022,04,12,22,00,00,4.91
2022,04,12,23,00,00,4.35
2022,04,13,00,00,00,3.70333
2022,04,13,01,00,00,2.69167
2022,04,13,02,00,00,1.78167
2022,04,13,03,00,00,1.05
2022,04,13,04,00,00,0.42167
2022,04,13,05,00,00,0.23167
2022,04,13,06,00,00,1.01
2022,04,13,07,00,00,2.14167
2022,04,13,08,00,00,3.65833
2022,04,13,09,00,00,5.28667
2022,04,13,10,00,00,6.80167
2022,04,13,11,00,00,7.93833
2022,04,13,12,00,00,8.73833
2022,04,13,13,00,00,9.57167
2022,04,13,14,00,00,9.195
2022,04,13,15,00,00,8.42
2022,04,13,16,00,00,7.70333
2022,04,13,17,00,00,6.92833
2022,04,13,18,00,00,6.11
2022,04,13,19,00,00,5.57833
2022,04,13,20,00,00,5.62667
2022,04,13,21,00,00,5.45667
2022,04,13,22,00,00,5.15333
2022,04,13,23,00,00,4.81667
2022,04,14,00,00,00,4.45833
2022,04,14,01,00,00,4.58333
2022,04,14,02,00,00,4.54167
2022,04,14,03,00,00,3.39667
2022,04,14,04,00,00,3.40333
2022,04,14,05,00,00,3.785
2022,04,14,06,00,00,4.1
2022,04,14,07,00,00,3.795
2022,04,14,08,00,00,3.915
2022,04,14,09,00,00,4.29167
2022,04,14,10,00,00,3.83167
2022,04,14,11,00,00,2.54167
2022,04,14,12,00,00,2.21667
2022,04,14,13,00,00,1.93
2022,04,14,14,00,00,1.51
2022,04,14,15,00,00,1.37667
2022,04,14,16,00,00,1.325
2022,04,14,17,00,00,1.70833
2022,04,14,18,00,00,1.91167
2022,04,14,19,00,00,1.83
2022,04,14,20,00,00,2.255
2022,04,14,21,00,00,2.415
2022,04,14,22,00,00,2.41167
2022,04,14,23,00,00,2.07
2022,04,15,00,00,00,2.045
2022,04,15,01,00,00,2.12833
2022,04,15,02,00,00,2.225
2022,04,15,03,00,00,2.20833
2022,04,15,04,00,00,2.01333
2022,04,15,05,00,00,1.54667
2022,04,15,06,00,00,1.51833
2022,04,15,07,00,00,1.95
2022,04,15,08,00,00,2.54
2022,04,15,09,00,00,2.82167
2022,04,15,10,00,00,4.01833
2022,04,15,11,00,00,4.50667
2022,04,15,12,00,00,4.785
2022,04,15,13,00,00,5.36833
2022,04,15,14,00,00,6.10333
2022,04,15,15,00,00,6.79833
2022,04,15,16,00,00,6.96833
2022,04,15,17,00,00,6.685
2022,04,15,18,00,00,6.045
2022,04,15,19,00,00,5.265
2022,04,15,20,00,00,4.44
2022,04,15,21,00,00,3.62
2022,04,15,22,00,00,3.13
2022,04,15,23,00,00,2.63833
2022,04,16,00,00,00,2.115
2022,04,16,01,00,00,1.695
2022,04,16,02,00,00,1.37
2022,04,16,03,00,00,0.56833
2022,04,16,04,00,00,-0.01667
2022,04,16,05,00,00,-0.2
2022,04,16,06,00,00,0.26833
2022,04,16,07,00,00,1.95167
2022,04,16,08,00,00,3.76167
2022,04,16,09,00,00,4.78833
2022,04,16,10,00,00,5.52833
2022,04,16,11,00,00,6.21333
2022,04,16,12,00,00,6.59333
2022,04,16,13,00,00,7.205
2022,04,16,14,00,00,7.22833
2022,04,16,15,00,00,7.44667
2022,04,16,16,00,00,6.35833
2022,04,16,17,00,00,5.35833
2022,04,16,18,00,00,5.05333
2022,04,16,19,00,00,4.71667
2022,04,16,20,00,00,4.455
2022,04,16,21,00,00,4.22167
2022,04,16,22,00,00,3.72
2022,04,16,23,00,00,3.43167
2022,04,17,00,00,00,2.925
2022,04,17,01,00,00,2.40333
2022,04,17,02,00,00,2.01167
2022,04,17,03,00,00,2.26667
2022,04,17,04,00,00,2.115
2022,04,17,05,00,00,1.75333
2022,04,17,06,00,00,2.18833
2022,04,17,07,00,00,4.36333
2022,04,17,08,00,00,6.26667
2022,04,17,09,00,00,7.53833
2022,04,17,10,00,00,7.36
2022,04,17,11,00,00,7.51
2022,04,17,12,00,00,7.85833
2022,04,17,13,00,00,8.44833
2022,04,17,14,00,00,8.60833
2022,04,17,15,00,00,8.21333
2022,04,17,16,00,00,8.36333
2022,04,17,17,00,00,8.22833
2022,04,17,18,00,00,7.99
2022,04,17,19,00,00,7.94833
2022,04,17,20,00,00,7.21167
2022,04,17,21,00,00,6.325
2022,04,17,22,00,00,5.66833
2022,04,17,23,00,00,5.06333
2022,04,18,00,00,00,4.655
2022,04,18,01,00,00,4.32667
2022,04,18,02,00,00,4.03167
2022,04,18,03,00,00,3.755
2022,04,18,04,00,00,3.62667
2022,04,18,05,00,00,3.32333
2022,04,18,06,00,00,4.51667
2022,04,18,07,00,00,6.655
2022,04,18,08,00,00,8.16167
2022,04,18,09,00,00,10.01167
2022,04,18,10,00,00,10.875
2022,04,18,11,00,00,11.18167
2022,04,18,12,00,00,11.59167
2022,04,18,13,00,00,12.04833
2022,04,18,14,00,00,12.77667
2022,04,18,15,00,00,12.82333
2022,04,18,16,00,00,11.45833
2022,04,18,17,00,00,11.11167
2022,04,18,18,00,00,10.75833
2022,04,18,19,00,00,10.405
2022,04,18,20,00,00,9.89333
2022,04,18,21,00,00,8.70833
2022,04,18,22,00,00,9.04833
2022,04,18,23,00,00,8.22667
2022,04,19,00,00,00,7.15833
2022,04,19,01,00,00,6.26
2022,04,19,02,00,00,5.52167
2022,04,19,03,00,00,4.99833
2022,04,19,04,00,00,4.63667
2022,04,19,05,00,00,4.67333
2022,04,19,06,00,00,5.295
2022,04,19,07,00,00,6.645
2022,04,19,08,00,00,8.51167
2022,04,19,09,00,00,9.66333
2022,04,19,10,00,00,10.49667
2022,04,19,11,00,00,10.17333
2022,04,19,12,00,00,10.86833
2022,04,19,13,00,00,11.17
2022,04,19,14,00,00,11.58667
2022,04,19,15,00,00,11.215
2022,04,19,16,00,00,11.28833
2022,04,19,17,00,00,10.915
2022,04,19,18,00,00,10.12
2022,04,19,19,00,00,9.525
2022,04,19,20,00,00,8.19833
2022,04,19,21,00,00,7.54167
2022,04,19,22,00,00,7.70833
2022,04,19,23,00,00,7.295
2022,04,20,00,00,00,6.97167
2022,04,20,01,00,00,6.20833
2022,04,20,02,00,00,5.54833
2022,04,20,03,00,00,5.05333
2022,04,20,04,00,00,4.48667
2022,04,20,05,00,00,4.175
2022,04,20,06,00,00,5.43333
2022,04,20,07,00,00,7.515
2022,04,20,08,00,00,9.32167
2022,04,20,09,00,00,10.71667
2022,04,20,10,00,00,11.05167
2022,04,20,11,00,00,11.435
2022,04,20,12,00,00,12.23333
2022,04,20,13,00,00,12.79833
2022,04,20,14,00,00,12.29167
2022,04,20,15,00,00,12.345
2022,04,20,16,00,00,13.545
2022,04,20,17,00,00,14.23833
2022,04,20,18,00,00,13.40667
2022,04,20,19,00,00,12.62667
2022,04,20,20,00,00,11.85833
2022,04,20,21,00,00,11.01833
2022,04,20,22,00,00,10.36
2022,04,20,23,00,00,9.79167
2022,04,21,00,00,00,8.995
2022,04,21,01,00,00,8.39333
2022,04,21,02,00,00,7.615
2022,04,21,03,00,00,6.61333
2022,04,21,04,00,00,5.90167
2022,04,21,05,00,00,5.69333
2022,04,21,06,00,00,6.26667
2022,04,21,07,00,00,7.23667
2022,04,21,08,00,00,8.95
2022,04,21,09,00,00,10.28333
2022,04,21,10,00,00,11.56333
2022,04,21,11,00,00,12.21167
2022,04,21,12,00,00,12.59833
2022,04,21,13,00,00,11.81
2022,04,21,14,00,00,11.74333
2022,04,21,15,00,00,11.75667
2022,04,21,16,00,00,12.57833
2022,04,21,17,00,00,11.87167
2022,04,21,18,00,00,9.745
2022,04,21,19,00,00,9.02833
2022,04,21,20,00,00,8.62167
2022,04,21,21,00,00,8.345
2022,04,21,22,00,00,7.83167
2022,04,21,23,00,00,7.34333
2022,04,22,00,00,00,7.12
2022,04,22,01,00,00,6.385
2022,04,22,02,00,00,5.53
2022,04,22,03,00,00,4.81
2022,04,22,04,00,00,4.07667
2022,04,22,05,00,00,3.945
2022,04,22,06,00,00,4.88333
2022,04,22,07,00,00,6.86333
2022,04,22,08,00,00,8.995
2022,04,22,09,00,00,10.79333
2022,04,22,10,00,00,12.14333
2022,04,22,11,00,00,13.2
2022,04,22,12,00,00,12.56333
2022,04,22,13,00,00,11.15167
2022,04,22,14,00,00,12.025
2022,04,22,15,00,00,12.21667
2022,04,22,16,00,00,12.21333
2022,04,22,17,00,00,11.35667
2022,04,22,18,00,00,11.03833
2022,04,22,19,00,00,10.82333
2022,04,22,20,00,00,9.96
2022,04,22,21,00,00,9.495
2022,04,22,22,00,00,8.945
2022,04,22,23,00,00,8.49667
2022,04,23,00,00,00,7.94167
2022,04,23,01,00,00,7.145
2022,04,23,02,00,00,6.30167
2022,04,23,03,00,00,5.72333
2022,04,23,04,00,00,5.31667
2022,04,23,05,00,00,5.12
2022,04,23,06,00,00,5.74167
2022,04,23,07,00,00,6.82167
2022,04,23,08,00,00,7.605
2022,04,23,09,00,00,8.185
2022,04,23,10,00,00,9.53167
2022,04,23,11,00,00,9.60667
2022,04,23,12,00,00,9.465
2022,04,23,13,00,00,9.68167
2022,04,23,14,00,00,10.31667
2022,04,23,15,00,00,10.34667
2022,04,23,16,00,00,9.46833
2022,04,23,17,00,00,9.47833
2022,04,23,18,00,00,9.525
2022,04,23,19,00,00,8.31167
2022,04,23,20,00,00,7.235
2022,04,23,21,00,00,6.315
2022,04,23,22,00,00,5.44833
2022,04,23,23,00,00,4.8
2022,04,24,00,00,00,4.25333
2022,04,24,01,00,00,3.71833
2022,04,24,02,00,00,3.11333
2022,04,24,03,00,00,2.59667
2022,04,24,04,00,00,2.15333
2022,04,24,05,00,00,2.17833
2022,04,24,06,00,00,2.675
2022,04,24,07,00,00,3.61167
2022,04,24,08,00,00,4.63833
2022,04,24,09,00,00,5.76333
2022,04,24,10,00,00,7.10667
2022,04,24,11,00,00,8.54
2022,04,24,12,00,00,9.54667
2022,04,24,13,00,00,9.98833
2022,04,24,14,00,00,10.055
2022,04,24,15,00,00,9.93833
2022,04,24,16,00,00,10.53833
2022,04,24,17,00,00,10.29667
2022,04,24,18,00,00,10.01333
2022,04,24,19,00,00,9.385
2022,04,24,20,00,00,8.28167
2022,04,24,21,00,00,7.32333
2022,04,24,22,00,00,6.54
2022,04,24,23,00,00,5.89
2022,04,25,00,00,00,5.505
2022,04,25,01,00,00,4.99833
2022,04,25,02,00,00,4.62833
2022,04,25,03,00,00,4.605
2022,04,25,04,00,00,4.11667
2022,04,25,05,00,00,3.22833
2022,04,25,06,00,00,3.18
2022,04,25,07,00,00,3.595
2022,04,25,08,00,00,4.75833
2022,04,25,09,00,00,5.94333
2022,04,25,10,00,00,7.74167
2022,04,25,11,00,00,9.50167
2022,04,25,12,00,00,10.25167
2022,04,25,13,00,00,10.76333
2022,04,25,14,00,00,11.88167
2022,04,25,15,00,00,10.36333
2022,04,25,16,00,00,10.17167
2022,04,25,17,00,00,9.89
2022,04,25,18,00,00,9.72833
2022,04,25,19,00,00,8.47
2022,04,25,20,00,00,6.59833
2022,04,25,21,00,00,6.49833
2022,04,25,22,00,00,6.52
2022,04,25,23,00,00,6.325
2022,04,26,00,00,00,5.9
2022,04,26,01,00,00,5.29667
2022,04,26,02,00,00,4.72333
2022,04,26,03,00,00,4.55333
2022,04,26,04,00,00,3.58
2022,04,26,05,00,00,3.57667
2022,04,26,06,00,00,4.60667
2022,04,26,07,00,00,5.655
2022,04,26,08,00,00,6.13
2022,04,26,09,00,00,6.22833
2022,04,26,10,00,00,7.49833
2022,04,26,11,00,00,8.32833
2022,04,26,12,00,00,8.8
2022,04,26,13,00,00,9.18846
2022,04,26,14,00,00,9.16
2022,04,26,15,00,00,9.21833
2022,04,26,16,00,00,9.02667
2022,04,26,17,00,00,8.38833
2022,04,26,18,00,00,7.81333
2022,04,26,19,00,00,7.14333
2022,04,26,20,00,00,5.865
2022,04,26,21,00,00,4.83833
2022,04,26,22,00,00,4.035
2022,04,26,23,00,00,2.74833
2022,04,27,00,00,00,1.79167
2022,04,27,01,00,00,0.99167
2022,04,27,02,00,00,0.315
2022,04,27,03,00,00,-0.25833
2022,04,27,04,00,00,-0.72667
2022,04,27,05,00,00,-0.20833
2022,04,27,06,00,00,0.61667
2022,04,27,07,00,00,1.47333
2022,04,27,08,00,00,2.86167
2022,04,27,09,00,00,3.48333
2022,04,27,10,00,00,4.20667
2022,04,27,11,00,00,4.58667
2022,04,27,12,00,00,5.09833
2022,04,27,13,00,00,4.76833
2022,04,27,14,00,00,4.61833
2022,04,27,15,00,00,4.68167
2022,04,27,16,00,00,4.33833
2022,04,27,17,00,00,4.54667
2022,04,27,18,00,00,4.27667
2022,04,27,19,00,00,3.49333
2022,04,27,20,00,00,3.83833
2022,04,27,21,00,00,3.67667
2022,04,27,22,00,00,2.90833
2022,04,27,23,00,00,1.42667
2022,04,28,00,00,00,0.54667
2022,04,28,01,00,00,-0.40167
2022,04,28,02,00,00,-0.735
2022,04,28,03,00,00,-1.18833
2022,04,28,04,00,00,-1.29167
2022,04,28,05,00,00,-0.83333
2022,04,28,06,00,00,0.11
2022,04,28,07,00,00,1.89167
2022,04,28,08,00,00,3.10833
2022,04,28,09,00,00,3.78167
2022,04,28,10,00,00,3.59333
2022,04,28,11,00,00,3.66
2022,04,28,12,00,00,3.595
2022,04,28,13,00,00,4.02833
2022,04,28,14,00,00,4.03667
2022,04,28,15,00,00,4.18833
2022,04,28,16,00,00,4.10167
2022,04,28,17,00,00,4.605
2022,04,28,18,00,00,4.5
2022,04,28,19,00,00,3.53833
2022,04,28,20,00,00,2.66207
2022,04,28,21,00,00,3.08667
2022,04,28,22,00,00,2.74167
2022,04,28,23,00,00,2.14167
2022,04,29,00,00,00,1.62
2022,04,29,01,00,00,1.02167
2022,04,29,02,00,00,0.61167
2022,04,29,03,00,00,0.16333
2022,04,29,04,00,00,0.32
2022,04,29,05,00,00,0.35763
2022,04,29,06,00,00,0.98167
2022,04,29,07,00,00,2.07
2022,04,29,08,00,00,3.275
2022,04,29,09,00,00,4.40333
2022,04,29,10,00,00,5.26833
2022,04,29,11,00,00,5.83833
2022,04,29,12,00,00,5.605
2022,04,29,13,00,00,6.09333
2022,04,29,14,00,00,4.785
2022,04,29,15,00,00,5.145
2022,04,29,16,00,00,6.36
2022,04,29,17,00,00,6.18
2022,04,29,18,00,00,6.475
2022,04,29,19,00,00,6.07167
2022,04,29,20,00,00,5.06333
2022,04,29,21,00,00,4.46
2022,04,29,22,00,00,3.63333
2022,04,29,23,00,00,2.52833
2022,04,30,00,00,00,1.51833
2022,04,30,01,00,00,0.86833
2022,04,30,02,00,00,0.32167
2022,04,30,03,00,00,-0.08
2022,04,30,04,00,00,-0.12667
2022,04,30,05,00,00,-0.425
2022,04,30,06,00,00,1.19333
2022,04,30,07,00,00,3.33
2022,04,30,08,00,00,4.375
2022,04,30,09,00,00,5.01667
2022,04,30,10,00,00,5.04833
2022,04,30,11,00,00,5.57333
2022,04,30,12,00,00,5.86833
2022,04,30,13,00,00,6.17833
2022,04,30,14,00,00,6.12833
2022,04,30,15,00,00,6.685
2022,04,30,16,00,00,6.36833
2022,04,30,17,00,00,6.3
2022,04,30,18,00,00,6.67333
2022,04,30,19,00,00,6.92333
2022,04,30,20,00,00,6.84667
2022,04,30,21,00,00,6.31167
2022,04,30,22,00,00,5.67333
2022,04,30,23,00,00,4.925
2022,05,01,00,00,00,4.28333
2022,05,01,01,00,00,4.11667
2022,05,01,02,00,00,3.74833
2022,05,01,03,00,00,3.60833
2022,05,01,04,00,00,3.63333
2022,05,01,05,00,00,3.82333
2022,05,01,06,00,00,4.125
2022,05,01,07,00,00,4.95
2022,05,01,08,00,00,6.15667
2022,05,01,09,00,00,7.415
2022,05,01,10,00,00,7.97333
2022,05,01,11,00,00,7.875
2022,05,01,12,00,00,7.655
2022,05,01,13,00,00,7.69833
2022,05,01,14,00,00,7.16833
2022,05,01,15,00,00,8.75833
2022,05,01,16,00,00,8.78833
2022,05,01,17,00,00,8.74833
2022,05,01,18,00,00,9.08667
2022,05,01,19,00,00,9.34333
2022,05,01,20,00,00,8.24667
2022,05,01,21,00,00,7.025
2022,05,01,22,00,00,6.16833
2022,05,01,23,00,00,5.05667
2022,05,02,00,00,00,4.46333
2022,05,02,01,00,00,3.75667
2022,05,02,02,00,00,3.02167
2022,05,02,03,00,00,3.055
2022,05,02,04,00,00,3.91667
2022,05,02,05,00,00,4.41667
2022,05,02,06,00,00,4.65667
2022,05,02,07,00,00,5.2
2022,05,02,08,00,00,6.36667
2022,05,02,09,00,00,7.44167
2022,05,02,10,00,00,7.66102
2022,05,02,11,00,00,8.36667
2022,05,02,12,00,00,9.23833
2022,05,02,13,00,00,9.97167
2022,05,02,14,00,00,10.48333
2022,05,02,15,00,00,10.03333
2022,05,02,16,00,00,8.70167
2022,05,02,17,00,00,8.12333
2022,05,02,18,00,00,7.25167
2022,05,02,19,00,00,6.77667
2022,05,02,20,00,00,6.865
2022,05,02,21,00,00,6.62833
2022,05,02,22,00,00,6.79667
2022,05,02,23,00,00,6.87667
2022,05,03,00,00,00,6.91333
2022,05,03,01,00,00,5.995
2022,05,03,02,00,00,5.24
2022,05,03,03,00,00,4.77167
2022,05,03,04,00,00,4.22667
2022,05,03,05,00,00,3.95254
2022,05,03,06,00,00,4.5
2022,05,03,07,00,00,5.24833
2022,05,03,08,00,00,5.72105
2022,05,03,09,00,00,6.36833
2022,05,03,10,00,00,6.55
2022,05,03,11,00,00,6.68519
2022,05,03,12,00,00,6.36167
2022,05,03,13,00,00,6.85667
2022,05,03,14,00,00,6.44333
2022,05,03,15,00,00,5.94833
2022,05,03,16,00,00,6.30167
2022,05,03,17,00,00,5.52167
2022,05,03,18,00,00,5.115
2022,05,03,19,00,00,4.845
2022,05,03,20,00,00,4.44
2022,05,03,21,00,00,3.99
2022,05,03,22,00,00,3.76833
2022,05,03,23,00,00,3.06333
2022,05,04,00,00,00,2.28167
2022,05,04,01,00,00,1.58833
2022,05,04,02,00,00,0.96167
2022,05,04,03,00,00,0.49667
2022,05,04,04,00,00,0.03333
2022,05,04,05,00,00,0.605
2022,05,04,06,00,00,1.71
2022,05,04,07,00,00,3.68
2022,05,04,08,00,00,5.16833
2022,05,04,09,00,00,6.17167
2022,05,04,10,00,00,7.04833
2022,05,04,11,00,00,7.38833
2022,05,04,12,00,00,7.60333
2022,05,04,13,00,00,8.35833
2022,05,04,14,00,00,9.1
2022,05,04,15,00,00,8.89
2022,05,04,16,00,00,9.39167
2022,05,04,17,00,00,7.78
2022,05,04,18,00,00,7.66167
2022,05,04,19,00,00,7.46333
2022,05,04,20,00,00,7.175
2022,05,04,21,00,00,6.20333
2022,05,04,22,00,00,5.34333
2022,05,04,23,00,00,4.96
2022,05,05,00,00,00,4.81167
2022,05,05,01,00,00,4.625
2022,05,05,02,00,00,4.56333
2022,05,05,03,00,00,4.435
2022,05,05,04,00,00,4.38167
2022,05,05,05,00,00,4.60833
2022,05,05,06,00,00,5.1
2022,05,05,07,00,00,5.50333
2022,05,05,08,00,00,5.83667
2022,05,05,09,00,00,6.53333
2022,05,05,10,00,00,8.13833
2022,05,05,11,00,00,8.75833
2022,05,05,12,00,00,8.63167
2022,05,05,13,00,00,9.77333
2022,05,05,14,00,00,10.89
2022,05,05,15,00,00,11.79
2022,05,05,16,00,00,12.03167
2022,05,05,17,00,00,12.16833
2022,05,05,18,00,00,12.19167
2022,05,05,19,00,00,10.93
2022,05,05,20,00,00,8.415
2022,05,05,21,00,00,7.4
2022,05,05,22,00,00,7.65833
2022,05,05,23,00,00,9.20167
2022,05,06,00,00,00,7.47333
2022,05,06,01,00,00,6.54667
2022,05,06,02,00,00,5.745
2022,05,06,03,00,00,5.365
2022,05,06,04,00,00,5.08333
2022,05,06,05,00,00,5.48167
2022,05,06,06,00,00,5.97167
2022,05,06,07,00,00,7.11667
2022,05,06,08,00,00,8.01167
2022,05,06,09,00,00,8.205
2022,05,06,10,00,00,9.285
2022,05,06,11,00,00,11.185
2022,05,06,12,00,00,13.06833
2022,05,06,13,00,00,13.27333
2022,05,06,14,00,00,14.54
2022,05,06,15,00,00,14.36
2022,05,06,16,00,00,14.415
2022,05,06,17,00,00,14.945
2022,05,06,18,00,00,14.63333
2022,05,06,19,00,00,12.83167
2022,05,06,20,00,00,11.11667
2022,05,06,21,00,00,8.995
2022,05,06,22,00,00,7.29667
2022,05,06,23,00,00,6.81833
2022,05,07,00,00,00,6.27167
2022,05,07,01,00,00,6.10667
2022,05,07,02,00,00,6.20833
2022,05,07,03,00,00,6.45667
2022,05,07,04,00,00,6.22333
2022,05,07,05,00,00,6.175
2022,05,07,06,00,00,6.645
2022,05,07,07,00,00,7.49167
2022,05,07,08,00,00,8.125
2022,05,07,09,00,00,8.365
2022,05,07,10,00,00,7.895
2022,05,07,11,00,00,7.825
2022,05,07,12,00,00,8.65167
2022,05,07,13,00,00,8.84667
2022,05,07,14,00,00,8.355
2022,05,07,15,00,00,7.93167
2022,05,07,16,00,00,7.52833
2022,05,07,17,00,00,7.98333
2022,05,07,18,00,00,7.85
2022,05,07,19,00,00,6.38833
2022,05,07,20,00,00,5.91
2022,05,07,21,00,00,5.66833
2022,05,07,22,00,00,5.28333
2022,05,07,23,00,00,5.02
2022,05,08,00,00,00,4.84667
2022,05,08,01,00,00,4.24
2022,05,08,02,00,00,3.69667
2022,05,08,03,00,00,3.21833
2022,05,08,04,00,00,2.975
2022,05,08,05,00,00,3.15333
2022,05,08,06,00,00,4.29333
2022,05,08,07,00,00,5.63333
2022,05,08,08,00,00,6.605
2022,05,08,09,00,00,7.245
2022,05,08,10,00,00,7.99
2022,05,08,11,00,00,8.81333
2022,05,08,12,00,00,9.59
2022,05,08,13,00,00,9.73
2022,05,08,14,00,00,8.55167
2022,05,08,15,00,00,8.07333
2022,05,08,16,00,00,8.43833
2022,05,08,17,00,00,9.035
2022,05,08,18,00,00,8.82333
2022,05,08,19,00,00,8.43667
2022,05,08,20,00,00,7.61333
2022,05,08,21,00,00,6.95167
2022,05,08,22,00,00,5.64167
2022,05,08,23,00,00,4.92667
2022,05,09,00,00,00,4.36833
2022,05,09,01,00,00,3.605
2022,05,09,02,00,00,3.08667
2022,05,09,03,00,00,2.935
2022,05,09,04,00,00,2.75833
2022,05,09,05,00,00,3.37333
2022,05,09,06,00,00,4.55833
2022,05,09,07,00,00,5.83333
2022,05,09,08,00,00,7.37455
2022,05,09,09,00,00,8.87167
2022,05,09,10,00,00,9.91833
2022,05,09,11,00,00,10.37333
2022,05,09,12,00,00,10.895
2022,05,09,13,00,00,10.62667
2022,05,09,14,00,00,10.02
