Year,Month,Day,Hour,Minute,Second,KUM_META.ws
2022,03,19,08,00,00,1.67167
2022,03,19,09,00,00,1.49167
2022,03,19,10,00,00,1.93333
2022,03,19,11,00,00,2.16167
2022,03,19,12,00,00,2.15667
2022,03,19,13,00,00,2.54
2022,03,19,14,00,00,2.47333
2022,03,19,15,00,00,2.94333
2022,03,19,16,00,00,2.695
2022,03,19,17,00,00,2.33833
2022,03,19,18,00,00,3.16167
2022,03,19,19,00,00,2.885
2022,03,19,20,00,00,3.13833
2022,03,19,21,00,00,2.84333
2022,03,19,22,00,00,3.77833
2022,03,19,23,00,00,3.35667
2022,03,20,00,00,00,3.975
2022,03,20,01,00,00,4.015
2022,03,20,02,00,00,3.77333
2022,03,20,03,00,00,3.555
2022,03,20,04,00,00,3.54167
2022,03,20,05,00,00,3.85167
2022,03,20,06,00,00,3.33
2022,03,20,07,00,00,2.845
2022,03,20,08,00,00,3.03667
2022,03,20,09,00,00,3.09833
2022,03,20,10,00,00,3.28
2022,03,20,11,00,00,2.49667
2022,03,20,12,00,00,2.07833
2022,03,20,13,00,00,1.60833
2022,03,20,14,00,00,0.87833
2022,03,20,15,00,00,1.84833
2022,03,20,16,00,00,2.45
2022,03,20,17,00,00,2.665
2022,03,20,18,00,00,3.15333
2022,03,20,19,00,00,3.145
2022,03,20,20,00,00,2.795
2022,03,20,21,00,00,3.15
2022,03,20,22,00,00,3.285
2022,03,20,23,00,00,3.215
2022,03,21,00,00,00,2.59667
2022,03,21,01,00,00,1.91333
2022,03,21,02,00,00,2.43167
2022,03,21,03,00,00,2.53333
2022,03,21,04,00,00,2.83833
2022,03,21,05,00,00,3.27667
2022,03,21,06,00,00,2.62667
2022,03,21,07,00,00,2.19
2022,03,21,08,00,00,1.74333
2022,03,21,09,00,00,1.88
2022,03,21,10,00,00,2.13
2022,03,21,11,00,00,3.37333
2022,03,21,12,00,00,4.01333
2022,03,21,13,00,00,4.02333
2022,03,21,14,00,00,2.99
2022,03,21,15,00,00,3.67167
2022,03,21,16,00,00,2.91833
2022,03,21,17,00,00,2.81333
2022,03,21,18,00,00,3.00667
2022,03,21,19,00,00,3.06333
2022,03,21,20,00,00,3.66
2022,03,21,21,00,00,3.56667
2022,03,21,22,00,00,3.42
2022,03,21,23,00,00,2.72333
2022,03,22,00,00,00,2.985
2022,03,22,01,00,00,2.88667
2022,03,22,02,00,00,3.115
2022,03,22,03,00,00,2.61
2022,03,22,04,00,00,2.65833
2022,03,22,05,00,00,2.38833
2022,03,22,06,00,00,1.80667
2022,03,22,07,00,00,1.99833
2022,03,22,08,00,00,2.50667
2022,03,22,09,00,00,2.165
2022,03,22,10,00,00,2.02333
2022,03,22,11,00,00,2.96333
2022,03,22,12,00,00,3.29167
2022,03,22,13,00,00,2.96833
2022,03,22,14,00,00,2.62833
2022,03,22,15,00,00,3.45833
2022,03,22,16,00,00,3.41667
2022,03,22,17,00,00,2.995
2022,03,22,18,00,00,2.36333
2022,03,22,19,00,00,2.77667
2022,03,22,20,00,00,3.23
2022,03,22,21,00,00,3.58333
2022,03,22,22,00,00,2.90333
2022,03,22,23,00,00,2.87
2022,03,23,00,00,00,2.975
2022,03,23,01,00,00,3.01167
2022,03,23,02,00,00,2.30833
2022,03,23,03,00,00,2.06333
2022,03,23,04,00,00,2.19833
2022,03,23,05,00,00,2.60167
2022,03,23,06,00,00,1.965
2022,03,23,07,00,00,2.00833
2022,03,23,08,00,00,2.70667
2022,03,23,09,00,00,2.25
2022,03,23,10,00,00,1.54
2022,03,23,11,00,00,1.96
2022,03,23,12,00,00,2.35
2022,03,23,13,00,00,2.335
2022,03,23,14,00,00,2.51333
2022,03,23,15,00,00,2.98833
2022,03,23,16,00,00,2.04833
2022,03,23,17,00,00,2.22167
2022,03,23,18,00,00,2.19
2022,03,23,19,00,00,2.55333
2022,03,23,20,00,00,3.215
2022,03,23,21,00,00,2.61667
2022,03,23,22,00,00,2.885
2022,03,23,23,00,00,2.48167
2022,03,24,00,00,00,2.645
2022,03,24,01,00,00,3.2
2022,03,24,02,00,00,2.985
2022,03,24,03,00,00,2.85333
2022,03,24,04,00,00,3.425
2022,03,24,05,00,00,3.46833
2022,03,24,06,00,00,3.74167
2022,03,24,07,00,00,3.405
2022,03,24,08,00,00,2.96
2022,03,24,09,00,00,3.23333
2022,03,24,10,00,00,3.13
2022,03,24,11,00,00,2.89667
2022,03,24,12,00,00,4.3
2022,03,24,13,00,00,3.69833
2022,03,24,14,00,00,4.15833
2022,03,24,15,00,00,3.50667
2022,03,24,16,00,00,2.53833
2022,03,24,17,00,00,2.20333
2022,03,24,18,00,00,2.475
2022,03,24,19,00,00,3.19167
2022,03,24,20,00,00,2.895
2022,03,24,21,00,00,2.37667
2022,03,24,22,00,00,2.01667
2022,03,24,23,00,00,1.57167
2022,03,25,00,00,00,2.13333
2022,03,25,01,00,00,1.885
2022,03,25,02,00,00,1.85167
2022,03,25,03,00,00,1.735
2022,03,25,04,00,00,1.735
2022,03,25,05,00,00,0.96
2022,03,25,06,00,00,1.17833
2022,03,25,07,00,00,1.53333
2022,03,25,08,00,00,3.18333
2022,03,25,09,00,00,4.05167
2022,03,25,10,00,00,3.55333
2022,03,25,11,00,00,3.72333
2022,03,25,12,00,00,2.51667
2022,03,25,13,00,00,1.76167
2022,03,25,14,00,00,2.44
2022,03,25,15,00,00,3.19167
2022,03,25,16,00,00,3.28333
2022,03,25,17,00,00,3.87333
2022,03,25,18,00,00,4.11167
2022,03,25,19,00,00,3.58667
2022,03,25,20,00,00,4.07167
2022,03,25,21,00,00,4.84
2022,03,25,22,00,00,4.08167
2022,03,25,23,00,00,5.44237
2022,03,26,00,00,00,6.79333
2022,03,26,01,00,00,6.455
2022,03,26,02,00,00,7.14333
2022,03,26,03,00,00,7.635
2022,03,26,04,00,00,7.67667
2022,03,26,05,00,00,6.19667
2022,03,26,06,00,00,6.20667
2022,03,26,07,00,00,5.93667
2022,03,26,08,00,00,6.95833
2022,03,26,09,00,00,8.61833
2022,03,26,10,00,00,8.62333
2022,03,26,11,00,00,9.675
2022,03,26,12,00,00,9.65333
2022,03,26,13,00,00,8.415
2022,03,26,14,00,00,9.575
2022,03,26,15,00,00,8.62167
2022,03,26,16,00,00,8.33167
2022,03,26,17,00,00,8.26667
2022,03,26,18,00,00,8.295
2022,03,26,19,00,00,7.135
2022,03,26,20,00,00,7.59667
2022,03,26,21,00,00,6.56667
2022,03,26,22,00,00,7.15667
2022,03,26,23,00,00,6.54407
2022,03,27,00,00,00,5.18333
2022,03,27,01,00,00,4.865
2022,03,27,02,00,00,4.81667
2022,03,27,03,00,00,5.55167
2022,03,27,04,00,00,5.19333
2022,03,27,05,00,00,4.28167
2022,03,27,06,00,00,3.895
2022,03,27,07,00,00,3.66167
2022,03,27,08,00,00,3.83167
2022,03,27,09,00,00,3.91667
2022,03,27,10,00,00,3.98333
2022,03,27,11,00,00,3.73
2022,03,27,12,00,00,4.28
2022,03,27,13,00,00,3.42333
2022,03,27,14,00,00,2.56167
2022,03,27,15,00,00,3.76167
2022,03,27,16,00,00,4.515
2022,03,27,17,00,00,4.58333
2022,03,27,18,00,00,4.33333
2022,03,27,19,00,00,4.33667
2022,03,27,20,00,00,4.97333
2022,03,27,21,00,00,5.61833
2022,03,27,22,00,00,5.65667
2022,03,27,23,00,00,6.085
2022,03,28,00,00,00,4.81833
2022,03,28,01,00,00,3.60833
2022,03,28,02,00,00,3.695
2022,03,28,03,00,00,4.01167
2022,03,28,04,00,00,4.60833
2022,03,28,05,00,00,4.56333
2022,03,28,06,00,00,4.425
2022,03,28,07,00,00,4.87
2022,03,28,08,00,00,5.93833
2022,03,28,09,00,00,5.85833
2022,03,28,10,00,00,6.865
2022,03,28,11,00,00,6.705
2022,03,28,12,00,00,7.28
2022,03,28,13,00,00,6.26
2022,03,28,14,00,00,7.35167
2022,03,28,15,00,00,6.835
2022,03,28,16,00,00,5.70167
2022,03,28,17,00,00,4.945
2022,03,28,18,00,00,3.51167
2022,03,28,19,00,00,4.985
2022,03,28,20,00,00,5.31333
2022,03,28,21,00,00,5.725
2022,03,28,22,00,00,5.48167
2022,03,28,23,00,00,4.64746
2022,03,29,00,00,00,4.69167
2022,03,29,01,00,00,3.52833
2022,03,29,02,00,00,3.11833
2022,03,29,03,00,00,3.70167
2022,03,29,04,00,00,2.64667
2022,03,29,05,00,00,1.835
2022,03,29,06,00,00,2.30667
2022,03,29,07,00,00,2.71
2022,03,29,08,00,00,2.725
2022,03,29,09,00,00,3.45
2022,03,29,10,00,00,3.355
2022,03,29,11,00,00,3.34333
2022,03,29,12,00,00,3.51833
2022,03,29,13,00,00,3.12167
2022,03,29,14,00,00,2.93333
2022,03,29,15,00,00,3.175
2022,03,29,16,00,00,3.46833
2022,03,29,17,00,00,3.50333
2022,03,29,18,00,00,2.78167
2022,03,29,19,00,00,2.41833
2022,03,29,20,00,00,2.355
2022,03,29,21,00,00,3.38667
2022,03,29,22,00,00,3.2
2022,03,29,23,00,00,3.59667
2022,03,30,00,00,00,3.30667
2022,03,30,01,00,00,3.50167
2022,03,30,02,00,00,3.31167
2022,03,30,03,00,00,3.69167
2022,03,30,04,00,00,4.52833
2022,03,30,05,00,00,4.73333
2022,03,30,06,00,00,4.765
2022,03,30,07,00,00,4.615
2022,03,30,08,00,00,3.84333
2022,03,30,09,00,00,4.25167
2022,03,30,10,00,00,3.64667
2022,03,30,11,00,00,4.12667
2022,03,30,12,00,00,4.77833
2022,03,30,13,00,00,3.545
2022,03,30,14,00,00,3.42833
2022,03,30,15,00,00,3.78167
2022,03,30,16,00,00,3.94
2022,03,30,17,00,00,3.09167
2022,03,30,18,00,00,3.62
2022,03,30,19,00,00,2.67
2022,03,30,20,00,00,2.77833
2022,03,30,21,00,00,2.695
2022,03,30,22,00,00,2.93833
2022,03,30,23,00,00,2.48305
2022,03,31,00,00,00,2.21667
2022,03,31,01,00,00,2.495
2022,03,31,02,00,00,2.465
2022,03,31,03,00,00,2.43333
2022,03,31,04,00,00,2.09
2022,03,31,05,00,00,1.71
2022,03,31,06,00,00,1.805
2022,03,31,07,00,00,1.12833
2022,03,31,08,00,00,1.00167
2022,03,31,09,00,00,1.66333
2022,03,31,10,00,00,2.02667
2022,03,31,11,00,00,1.665
2022,03,31,12,00,00,1.63167
2022,03,31,13,00,00,1.45167
2022,03,31,14,00,00,2.35667
2022,03,31,15,00,00,2.655
2022,03,31,16,00,00,2.43833
2022,03,31,17,00,00,2.655
2022,03,31,18,00,00,2.80833
2022,03,31,19,00,00,1.72667
2022,03,31,20,00,00,1.42
2022,03,31,21,00,00,1.51333
2022,03,31,22,00,00,1.21
2022,03,31,23,00,00,1.65667
2022,04,01,00,00,00,1.465
2022,04,01,01,00,00,1.76
2022,04,01,02,00,00,1.80667
2022,04,01,03,00,00,1.46667
2022,04,01,04,00,00,1.56167
2022,04,01,05,00,00,1.74167
2022,04,01,06,00,00,1.44333
2022,04,01,07,00,00,1.60167
2022,04,01,08,00,00,1.60167
2022,04,01,09,00,00,1.57667
2022,04,01,10,00,00,1.62167
2022,04,01,11,00,00,2.14333
2022,04,01,12,00,00,2.05667
2022,04,01,13,00,00,3.045
2022,04,01,14,00,00,3.01167
2022,04,01,15,00,00,2.48333
2022,04,01,16,00,00,1.93333
2022,04,01,17,00,00,1.18333
2022,04,01,18,00,00,0.61167
2022,04,01,19,00,00,0.64833
2022,04,01,20,00,00,0.71667
2022,04,01,21,00,00,0.825
2022,04,01,22,00,00,1.23167
2022,04,01,23,00,00,1.42167
2022,04,02,00,00,00,1.47833
2022,04,02,01,00,00,1.77
2022,04,02,02,00,00,1.67667
2022,04,02,03,00,00,1.895
2022,04,02,04,00,00,2.16833
2022,04,02,05,00,00,1.955
2022,04,02,06,00,00,1.82167
2022,04,02,07,00,00,1.77
2022,04,02,08,00,00,1.545
2022,04,02,09,00,00,2.18833
2022,04,02,10,00,00,1.815
2022,04,02,11,00,00,1.585
2022,04,02,12,00,00,2.21833
2022,04,02,13,00,00,1.70167
2022,04,02,14,00,00,3.47
2022,04,02,15,00,00,3.16667
2022,04,02,16,00,00,3.18167
2022,04,02,17,00,00,3.525
2022,04,02,18,00,00,2.455
2022,04,02,19,00,00,1.745
2022,04,02,20,00,00,1.945
2022,04,02,21,00,00,2.375
2022,04,02,22,00,00,2.84833
2022,04,02,23,00,00,2.57
2022,04,03,00,00,00,3.32
2022,04,03,01,00,00,2.95
2022,04,03,02,00,00,2.995
2022,04,03,03,00,00,2.58167
2022,04,03,04,00,00,2.755
2022,04,03,05,00,00,2.65
2022,04,03,06,00,00,2.43833
2022,04,03,07,00,00,2.81667
2022,04,03,08,00,00,2.73
2022,04,03,09,00,00,1.55667
2022,04,03,10,00,00,2.335
2022,04,03,11,00,00,2.55
2022,04,03,12,00,00,3.22333
2022,04,03,13,00,00,3.32333
2022,04,03,14,00,00,5.08833
2022,04,03,15,00,00,5.345
2022,04,03,16,00,00,4.23667
2022,04,03,17,00,00,3.26333
2022,04,03,18,00,00,3.05333
2022,04,03,19,00,00,2.45833
2022,04,03,20,00,00,3.135
2022,04,03,21,00,00,2.80833
2022,04,03,22,00,00,2.46
2022,04,03,23,00,00,2.495
2022,04,04,00,00,00,2.39
2022,04,04,01,00,00,3.07333
2022,04,04,02,00,00,2.91167
2022,04,04,03,00,00,3.27
2022,04,04,04,00,00,3.90667
2022,04,04,05,00,00,4.47667
2022,04,04,06,00,00,4.99333
2022,04,04,07,00,00,5.06
2022,04,04,08,00,00,4.58
2022,04,04,09,00,00,5.36333
2022,04,04,10,00,00,5.36667
2022,04,04,11,00,00,5.49
2022,04,04,12,00,00,4.70833
2022,04,04,13,00,00,4.57333
2022,04,04,14,00,00,5.85
2022,04,04,15,00,00,6.00833
2022,04,04,16,00,00,5.06
2022,04,04,17,00,00,4.83167
2022,04,04,18,00,00,4.515
2022,04,04,19,00,00,4.61333
2022,04,04,20,00,00,5.86833
2022,04,04,21,00,00,6.03333
2022,04,04,22,00,00,5.2
2022,04,04,23,00,00,5.45333
2022,04,05,00,00,00,6.01667
2022,04,05,01,00,00,6.34667
2022,04,05,02,00,00,5.52667
2022,04,05,03,00,00,6.02
2022,04,05,04,00,00,6.70333
2022,04,05,05,00,00,6.00333
2022,04,05,06,00,00,6.32333
2022,04,05,07,00,00,5.89833
2022,04,05,08,00,00,6.02833
2022,04,05,09,00,00,5.20167
2022,04,05,10,00,00,4.99167
2022,04,05,11,00,00,4.58667
2022,04,05,12,00,00,2.90833
2022,04,05,13,00,00,6.18167
2022,04,05,14,00,00,7.59667
2022,04,05,15,00,00,8.03333
2022,04,05,16,00,00,8.25833
2022,04,05,17,00,00,7.17
2022,04,05,18,00,00,8.34667
2022,04,05,19,00,00,8.92833
2022,04,05,20,00,00,7.36
2022,04,05,21,00,00,5.71833
2022,04,05,22,00,00,5.38833
2022,04,05,23,00,00,5.15
2022,04,06,00,00,00,4.395
2022,04,06,01,00,00,4.155
2022,04,06,02,00,00,4.605
2022,04,06,03,00,00,3.74167
2022,04,06,04,00,00,3.57
2022,04,06,05,00,00,3.67
2022,04,06,06,00,00,3.85333
2022,04,06,07,00,00,4.17333
2022,04,06,08,00,00,4.00333
2022,04,06,09,00,00,4.69833
2022,04,06,10,00,00,4.525
2022,04,06,11,00,00,4.58333
2022,04,06,12,00,00,3.27167
2022,04,06,13,00,00,4.58
2022,04,06,14,00,00,5.68333
2022,04,06,15,00,00,4.77833
2022,04,06,16,00,00,4.79167
2022,04,06,17,00,00,5.05
2022,04,06,18,00,00,4.54667
2022,04,06,19,00,00,3.96
2022,04,06,20,00,00,3.64833
2022,04,06,21,00,00,3.29833
2022,04,06,22,00,00,3.40333
2022,04,06,23,00,00,3.02833
2022,04,07,00,00,00,2.75167
2022,04,07,01,00,00,3.045
2022,04,07,02,00,00,2.35
2022,04,07,03,00,00,2.23833
2022,04,07,04,00,00,1.46333
2022,04,07,05,00,00,1.485
2022,04,07,06,00,00,2.22
2022,04,07,07,00,00,3.915
2022,04,07,08,00,00,4.22833
2022,04,07,09,00,00,5.15333
2022,04,07,10,00,00,4.34333
2022,04,07,11,00,00,4.99833
2022,04,07,12,00,00,4.065
2022,04,07,13,00,00,3.05
2022,04,07,14,00,00,3.52
2022,04,07,15,00,00,3.32833
2022,04,07,16,00,00,3.17167
2022,04,07,17,00,00,2.88833
2022,04,07,18,00,00,2.94667
2022,04,07,19,00,00,3.10833
2022,04,07,20,00,00,3.23833
2022,04,07,21,00,00,2.895
2022,04,07,22,00,00,3.01333
2022,04,07,23,00,00,3.91833
2022,04,08,00,00,00,4.73333
2022,04,08,01,00,00,5.99333
2022,04,08,02,00,00,6.15
2022,04,08,03,00,00,6.505
2022,04,08,04,00,00,6.165
2022,04,08,05,00,00,6.28167
2022,04,08,06,00,00,6.69167
2022,04,08,07,00,00,4.735
2022,04,08,08,00,00,3.06333
2022,04,08,09,00,00,4.155
2022,04,08,10,00,00,3.36167
2022,04,08,11,00,00,5.06833
2022,04,08,12,00,00,6.13167
2022,04,08,13,00,00,4.885
2022,04,08,14,00,00,3.77833
2022,04,08,15,00,00,3.28667
2022,04,08,16,00,00,4.34
2022,04,08,17,00,00,5.75333
2022,04,08,18,00,00,4.81833
2022,04,08,19,00,00,5.06333
2022,04,08,20,00,00,4.62
2022,04,08,21,00,00,4.56333
2022,04,08,22,00,00,5.78167
2022,04,08,23,00,00,5.875
2022,04,09,00,00,00,5.43167
2022,04,09,01,00,00,4.89
2022,04,09,02,00,00,4.42833
2022,04,09,03,00,00,4.815
2022,04,09,04,00,00,5.68833
2022,04,09,05,00,00,5.555
2022,04,09,06,00,00,5.77667
2022,04,09,07,00,00,5.22833
2022,04,09,08,00,00,5.92833
2022,04,09,09,00,00,6.215
2022,04,09,10,00,00,6.76667
2022,04,09,11,00,00,5.79167
2022,04,09,12,00,00,6.095
2022,04,09,13,00,00,6.08667
2022,04,09,14,00,00,5.93167
2022,04,09,15,00,00,4.57
2022,04,09,16,00,00,4.43167
2022,04,09,17,00,00,4.50833
2022,04,09,18,00,00,4.99667
2022,04,09,19,00,00,4.67833
2022,04,09,20,00,00,5.60667
2022,04,09,21,00,00,5.11
2022,04,09,22,00,00,4.76
2022,04,09,23,00,00,5.79833
2022,04,10,00,00,00,6.03667
2022,04,10,01,00,00,5.99833
2022,04,10,02,00,00,5.62
2022,04,10,03,00,00,3.97333
2022,04,10,04,00,00,4.4
2022,04,10,05,00,00,4.13167
2022,04,10,06,00,00,4.52
2022,04,10,07,00,00,4.33333
2022,04,10,08,00,00,5.405
2022,04,10,09,00,00,5.68333
2022,04,10,10,00,00,5.13833
2022,04,10,11,00,00,5.24333
2022,04,10,12,00,00,5.425
2022,04,10,13,00,00,5.335
2022,04,10,14,00,00,5.42667
2022,04,10,15,00,00,5.88
2022,04,10,16,00,00,5.52
2022,04,10,17,00,00,4.53667
2022,04,10,18,00,00,5.06833
2022,04,10,19,00,00,5.34333
2022,04,10,20,00,00,5.315
2022,04,10,21,00,00,5.77667
2022,04,10,22,00,00,6.46
2022,04,10,23,00,00,5.91833
2022,04,11,00,00,00,6.02667
2022,04,11,01,00,00,5.855
2022,04,11,02,00,00,5.44
2022,04,11,03,00,00,5.13333
2022,04,11,04,00,00,3.69
2022,04,11,05,00,00,3.10333
2022,04,11,06,00,00,2.75167
2022,04,11,07,00,00,2.27667
2022,04,11,08,00,00,2.155
2022,04,11,09,00,00,3.56333
2022,04,11,10,00,00,3.84
2022,04,11,11,00,00,3.23667
2022,04,11,12,00,00,4.34833
2022,04,11,13,00,00,4.31667
2022,04,11,14,00,00,4.43667
2022,04,11,15,00,00,4.26667
2022,04,11,16,00,00,4.57
2022,04,11,17,00,00,4.59167
2022,04,11,18,00,00,4.13833
2022,04,11,19,00,00,3.39333
2022,04,11,20,00,00,3.19667
2022,04,11,21,00,00,2.46167
2022,04,11,22,00,00,2.61167
2022,04,11,23,00,00,2.63
2022,04,12,00,00,00,2.58833
2022,04,12,01,00,00,2.47667
2022,04,12,02,00,00,2.29667
2022,04,12,03,00,00,1.93333
2022,04,12,04,00,00,2.01667
2022,04,12,05,00,00,1.415
2022,04,12,06,00,00,1.3
2022,04,12,07,00,00,1.40167
2022,04,12,08,00,00,1.575
2022,04,12,09,00,00,1.405
2022,04,12,10,00,00,1.93333
2022,04,12,11,00,00,2.30667
2022,04,12,12,00,00,2.95167
2022,04,12,13,00,00,2.89167
2022,04,12,14,00,00,3.55667
2022,04,12,15,00,00,3.455
2022,04,12,16,00,00,2.65833
2022,04,12,17,00,00,2.66667
2022,04,12,18,00,00,2.16833
2022,04,12,19,00,00,2.27167
2022,04,12,20,00,00,2.01167
2022,04,12,21,00,00,2.75167
2022,04,12,22,00,00,2.95667
2022,04,12,23,00,00,3.14333
2022,04,13,00,00,00,2.91167
2022,04,13,01,00,00,3.09333
2022,04,13,02,00,00,3.495
2022,04,13,03,00,00,2.965
2022,04,13,04,00,00,3.27
2022,04,13,05,00,00,2.62333
2022,04,13,06,00,00,2.79
2022,04,13,07,00,00,2.67
2022,04,13,08,00,00,3.35
2022,04,13,09,00,00,3.22167
2022,04,13,10,00,00,3.20667
2022,04,13,11,00,00,2.24333
2022,04,13,12,00,00,2.04667
2022,04,13,13,00,00,1.625
2022,04,13,14,00,00,2.91667
2022,04,13,15,00,00,3.705
2022,04,13,16,00,00,4.01667
2022,04,13,17,00,00,3.08333
2022,04,13,18,00,00,2.05333
2022,04,13,19,00,00,1.39167
2022,04,13,20,00,00,1.77167
2022,04,13,21,00,00,1.76667
2022,04,13,22,00,00,1.39833
2022,04,13,23,00,00,1.65833
2022,04,14,00,00,00,1.3
2022,04,14,01,00,00,0.73833
2022,04,14,02,00,00,0.99167
2022,04,14,03,00,00,0.87167
2022,04,14,04,00,00,1.09667
2022,04,14,05,00,00,2.275
2022,04,14,06,00,00,2.12167
2022,04,14,07,00,00,1.09167
2022,04,14,08,00,00,0.76333
2022,04,14,09,00,00,1.555
2022,04,14,10,00,00,2.45167
2022,04,14,11,00,00,1.52667
2022,04,14,12,00,00,1.13
2022,04,14,13,00,00,1.85833
2022,04,14,14,00,00,1.99333
2022,04,14,15,00,00,1.825
2022,04,14,16,00,00,2.06
2022,04,14,17,00,00,1.47
2022,04,14,18,00,00,1.69667
2022,04,14,19,00,00,1.43
2022,04,14,20,00,00,1.095
2022,04,14,21,00,00,1.41333
2022,04,14,22,00,00,1.22333
2022,04,14,23,00,00,1.61167
2022,04,15,00,00,00,1.64167
2022,04,15,01,00,00,2.415
2022,04,15,02,00,00,2.56333
2022,04,15,03,00,00,3.02833
2022,04,15,04,00,00,3.35333
2022,04,15,05,00,00,3.73333
2022,04,15,06,00,00,4.57
2022,04,15,07,00,00,4.10667
2022,04,15,08,00,00,4.31667
2022,04,15,09,00,00,5.02333
2022,04,15,10,00,00,5.365
2022,04,15,11,00,00,4.92667
2022,04,15,12,00,00,5.37167
2022,04,15,13,00,00,5.61
2022,04,15,14,00,00,6.02167
2022,04,15,15,00,00,6.36333
2022,04,15,16,00,00,5.46833
2022,04,15,17,00,00,5.16
2022,04,15,18,00,00,4.555
2022,04,15,19,00,00,3.29833
2022,04,15,20,00,00,2.60833
2022,04,15,21,00,00,2.62667
2022,04,15,22,00,00,2.96
2022,04,15,23,00,00,3.22167
2022,04,16,00,00,00,2.84167
2022,04,16,01,00,00,3.21333
2022,04,16,02,00,00,3.00833
2022,04,16,03,00,00,2.89
2022,04,16,04,00,00,3.09667
2022,04,16,05,00,00,3.485
2022,04,16,06,00,00,3.23333
2022,04,16,07,00,00,2.84167
2022,04,16,08,00,00,2.84667
2022,04,16,09,00,00,3.48333
2022,04,16,10,00,00,3.95167
2022,04,16,11,00,00,4.16167
2022,04,16,12,00,00,2.93833
2022,04,16,13,00,00,2.63833
2022,04,16,14,00,00,2.135
2022,04,16,15,00,00,1.915
2022,04,16,16,00,00,2.16
2022,04,16,17,00,00,3.17833
2022,04,16,18,00,00,3.06333
2022,04,16,19,00,00,1.86167
2022,04,16,20,00,00,1.755
2022,04,16,21,00,00,1.595
2022,04,16,22,00,00,1.34167
2022,04,16,23,00,00,1.205
2022,04,17,00,00,00,1.12333
2022,04,17,01,00,00,1.10667
2022,04,17,02,00,00,2.085
2022,04,17,03,00,00,1.37
2022,04,17,04,00,00,1.34667
2022,04,17,05,00,00,1.575
2022,04,17,06,00,00,1.77833
2022,04,17,07,00,00,1.55
2022,04,17,08,00,00,2.08167
2022,04,17,09,00,00,2.315
2022,04,17,10,00,00,3.26
2022,04,17,11,00,00,3.335
2022,04,17,12,00,00,3.46667
2022,04,17,13,00,00,4.02833
2022,04,17,14,00,00,4.28833
2022,04,17,15,00,00,3.82667
2022,04,17,16,00,00,3.05167
2022,04,17,17,00,00,2.46833
2022,04,17,18,00,00,2.21833
2022,04,17,19,00,00,2.36667
2022,04,17,20,00,00,2.96833
2022,04,17,21,00,00,3.03833
2022,04,17,22,00,00,3.23167
2022,04,17,23,00,00,2.86333
2022,04,18,00,00,00,2.83833
2022,04,18,01,00,00,2.705
2022,04,18,02,00,00,2.215
2022,04,18,03,00,00,2.455
2022,04,18,04,00,00,2.205
2022,04,18,05,00,00,1.805
2022,04,18,06,00,00,1.96667
2022,04,18,07,00,00,2.27333
2022,04,18,08,00,00,2.03833
2022,04,18,09,00,00,2.26333
2022,04,18,10,00,00,2.675
2022,04,18,11,00,00,2.56333
2022,04,18,12,00,00,2.32
2022,04,18,13,00,00,1.87833
2022,04,18,14,00,00,1.49167
2022,04,18,15,00,00,1.665
2022,04,18,16,00,00,1.78833
2022,04,18,17,00,00,1.475
2022,04,18,18,00,00,1.18667
2022,04,18,19,00,00,0.97833
2022,04,18,20,00,00,0.96167
2022,04,18,21,00,00,0.31333
2022,04,18,22,00,00,0.92667
2022,04,18,23,00,00,1.265
2022,04,19,00,00,00,1.61167
2022,04,19,01,00,00,1.72333
2022,04,19,02,00,00,1.98667
2022,04,19,03,00,00,1.95333
2022,04,19,04,00,00,2.07667
2022,04,19,05,00,00,2.19
2022,04,19,06,00,00,1.965
2022,04,19,07,00,00,1.67667
2022,04,19,08,00,00,1.62333
2022,04,19,09,00,00,2.065
2022,04,19,10,00,00,2.88833
2022,04,19,11,00,00,2.68833
2022,04,19,12,00,00,2.52667
2022,04,19,13,00,00,2.99667
2022,04,19,14,00,00,2.80333
2022,04,19,15,00,00,2.905
2022,04,19,16,00,00,2.205
2022,04,19,17,00,00,1.75
2022,04,19,18,00,00,1.37333
2022,04,19,19,00,00,0.37833
2022,04,19,20,00,00,1.25333
2022,04,19,21,00,00,0.92333
2022,04,19,22,00,00,1.81833
2022,04,19,23,00,00,2.48833
2022,04,20,00,00,00,2.36833
2022,04,20,01,00,00,2.01667
2022,04,20,02,00,00,2.20667
2022,04,20,03,00,00,2.665
2022,04,20,04,00,00,2.585
2022,04,20,05,00,00,2.31
2022,04,20,06,00,00,2.13833
2022,04,20,07,00,00,2.36
2022,04,20,08,00,00,3.28167
2022,04,20,09,00,00,4.48833
2022,04,20,10,00,00,5.57667
2022,04,20,11,00,00,7.37833
2022,04,20,12,00,00,4.82833
2022,04,20,13,00,00,3.97667
2022,04,20,14,00,00,4.205
2022,04,20,15,00,00,4.1
2022,04,20,16,00,00,4.74333
2022,04,20,17,00,00,4.88167
2022,04,20,18,00,00,3.145
2022,04,20,19,00,00,3.77667
2022,04,20,20,00,00,3.915
2022,04,20,21,00,00,4.28167
2022,04,20,22,00,00,4.64
2022,04,20,23,00,00,4.595
2022,04,21,00,00,00,3.86333
2022,04,21,01,00,00,3.69167
2022,04,21,02,00,00,3.38
2022,04,21,03,00,00,2.71667
2022,04,21,04,00,00,2.76667
2022,04,21,05,00,00,2.885
2022,04,21,06,00,00,3.41333
